gene_symbol,ANEUPLOIDY_SCORE_rho,ANEUPLOIDY_SCORE_pval,FRACTION_GENOME_ALTERED_rho,FRACTION_GENOME_ALTERED_pval,n_samples
HNRNPA1L2,-0.10148006054618426,0.19740851176959215,0.11705793377131117,0.12732132301198637,171
CGNL1,-0.10155495869788923,0.19707624946228006,0.06614351053803394,0.3900446620066769,171
THRAP3,-0.10178797516986024,0.1960451386165446,0.011243916795017742,0.8839533871199025,171
SLTM,-0.1021222428469139,0.19457283223730654,-0.11248956757722017,0.14296013157742696,171
ARGLU1,-0.10229700520089215,0.1938062856482991,-0.07905781497218345,0.30402408229885386,171
EHBP1L1,-0.1023608073301223,0.19352698334381374,-0.30558853864486907,4.814838327046399e-05,171
DKC1,-0.10256885775152498,0.19261824943926895,0.15681723955245555,0.040530493688987985,171
MCMBP,-0.1030723397713195,0.19043197803056033,0.0706134774602795,0.35874214211037786,171
CCDC86,-0.10317921046477488,0.18997025129695638,0.05468842811868879,0.47743717238016575,171
NCBP1,-0.10357304778549528,0.18827575996364715,0.15362646316420026,0.044843775212082715,171
METTL1,-0.10357443478830465,0.18826981194607317,-0.0013703898591152894,0.9858073855165256,171
RNF169,-0.10415697596823217,0.18578377024859583,0.026092606914713528,0.7347903997056157,171
PPP1R12A,-0.10452730571832895,0.18421590943813676,-0.07601703747393639,0.32305890982091673,171
MAP7D3,-0.10454811076046922,0.1841281161627315,0.0688422905670622,0.37095340941693494,171
TERF2IP,-0.10510429888701908,0.18179247292341905,-0.23916783015809992,0.0016302683565802764,171
CHAF1A,-0.10512510392915936,0.18170552919583616,0.18938619854216487,0.013106028096426274,171
HELZ,-0.10522635513424199,0.18128283933931333,-0.02067104703425567,0.7884260190412911,171
SCYL2,-0.10546769362306911,0.1802782483049848,0.03156936638669443,0.6818812707698789,171
KLF3,-0.10604607379456858,0.17788737948862263,-0.24719217077798075,0.0011161564053131054,171
ADGRG1,-0.10610016690413328,0.17766497454235278,0.049774431669214615,0.5179477993123225,171
MAP1B,-0.10628047726934894,0.17692510604831255,-0.05070802476062591,0.5101180929213294,171
GTSE1,-0.10671599615148523,0.17514742353045687,0.2375982417730537,0.0017531525921127547,171
RTN1,-0.10712516198024385,0.17348936974832066,-0.4321600020160629,3.5863503270634974e-09,171
PRR14L,-0.10797955571080423,0.17006464281622674,0.024731816984558768,0.7481440860219659,171
KIAA1210,-0.10855035932717423,0.16780478437228002,0.05164072044031651,0.5023576378363339,171
COL17A1,-0.10891516455641455,0.1663722386743519,-0.16184289946828362,0.0344461253230346,171
EI24,-0.10900038977848674,0.16603888615474716,-0.08737495342536039,0.2558016813805818,171
DDX23,-0.1092750163347383,0.16496808913926514,-0.0850181708655509,0.26889728801068746,171
PRKAR2B,-0.10950525880109059,0.1640743261513743,-0.010786720178272622,0.888640905332093,171
RIN3,-0.10959957499212648,0.1637092516696044,-0.24224460738994893,0.001411897477223517,171
MLPH,-0.10961344502022001,0.16365561543806145,-0.07079947608388973,0.3574744914738305,171
HAAO,-0.1097355012674429,0.16318418224273462,-0.15498965307659515,0.042956231382147575,171
POLA1,-0.10981317342476658,0.16288470789948178,0.1748615060248869,0.02216709086919171,171
SART1,-0.10992968166075208,0.162436266581486,0.006711550334528733,0.9305744081683437,171
EIF4B,-0.10994355168884558,0.16238294223798957,-0.06929108724596686,0.3678352972987873,171
SRSF2,-0.11015021510743893,0.16158995875487778,0.017829468061939555,0.8169583338712425,171
SYTL5,-0.11254866743903463,0.15259772738424526,0.09008409516736342,0.24129897110952497,171
SRSF9,-0.11311146610540386,0.15054340746010075,-0.010856319663236448,0.8879270666558106,171
PALM3,-0.11336745997496503,0.14961592225520481,0.09246827054576942,0.22901904014486799,171
PDZRN3,-0.11417398935110731,0.14672203817183,-0.09358136364672721,0.22343951497619857,171
MED19,-0.11485076762833032,0.14432660496418373,0.06315073268458951,0.4118938296754487,171
CARHSP1,-0.11528073849922921,0.14282023745844252,0.09573769154109983,0.21290629905217487,171
PNN,-0.11737788674696831,0.13564389112664987,0.00700674815006495,0.9275289847620987,171
OSBPL10,-0.11752352204195016,0.1351559702782237,-0.07956781119821146,0.3009054042772539,171
FZD6,-0.11758732417118031,0.1349426381462535,0.015478685457730401,0.8407474385392588,171
HABP4,-0.11828914759271209,0.1326129683217562,-0.06514511792613907,0.3972547010413632,171
ZC3H14,-0.11924340552554573,0.1294950085017746,0.018323864403406716,0.8119756437372175,171
SOX10,-0.12281138016070575,0.118334616975594,0.2105263159041113,0.005712524452751353,171
SAFB2,-0.12359859434690865,0.11597596921017152,-0.03978210561242563,0.605430181986294,171
SOBP,-0.12375255165874666,0.11551899179891399,-0.06078915016029977,0.4296319560508572,171
KIAA1549L,-0.12408820633860965,0.11452756152436729,0.017475470681520104,0.8205305589308962,171
CHD2,-0.1241187204004154,0.11443776144705313,-0.07438744953288684,0.33357009969242246,171
TMPO,-0.12451679020669919,0.11327130159050285,0.08176739492129231,0.28769747167918286,171
HIVEP3,-0.12469016555786809,0.11276617163241615,-0.13833137634783996,0.07117890600397446,171
SIPA1L2,-0.1251811645523784,0.11134518492923184,0.028011392715698948,0.7160960707797988,171
TAB1,-0.1255695253389968,0.11023118781233651,-0.038651713977323525,0.6157257881459267,171
MYO9B,-0.12668328859490582,0.10708474463686565,-0.03467614339654511,0.6525237140991448,171
TSPYL2,-0.12751557861660898,0.10477983681941289,-0.07279150501776588,0.34407379350461503,171
DHX29,-0.1279385261373687,0.10362359164744922,-0.019583855079475937,0.7993115593676692,171
ICE2,-0.12853077633696172,0.10202142044927531,0.02533421252683186,0.7422231554577573,171
TBC1D10B,-0.12871108670217737,0.10153753809271134,0.127447456888842,0.09668354745984908,171
BCL2L13,-0.12871802171622412,0.1015189634506003,-0.16987314293877284,0.026333619410970167,171
CLIP1,-0.13111198856516437,0.09526553939682504,-0.062134340205893666,0.419474714332279,171
FGD6,-0.13273478185210535,0.09120320971846084,-0.10946198998129385,0.15410267335589967,171
DESI1,-0.1329719593325044,0.09062121561671412,-0.10606361512926714,0.16737534923056738,171
ANP32A,-0.13298999036902598,0.09057709177962144,0.05907796282308576,0.44275517803683995,171
HID1,-0.13348515037196437,0.08937206028960185,0.026408204579290866,0.7317045326045528,171
KAT7,-0.13350179440567658,0.08933177831395822,0.09753647823007866,0.20439532696969004,171
TMEM94,-0.13379861300687776,0.08861584611763784,0.050877223508555204,0.5087056819589288,171
TBX3,-0.13381803104620868,0.08856916954423753,0.0031931763704954336,0.9669371232526408,171
LRRC41,-0.1349234722852616,0.08594414738382304,0.21367161883005914,0.005014405205293199,171
TRA2B,-0.13554762354946967,0.08448974818424485,0.14190254992115614,0.06411400022525009,171
KIAA1671,-0.136682191847519,0.08189654454452097,-0.047392449295883744,0.5382000396297869,171
MAP3K3,-0.13837433527492754,0.07814815482175781,-0.18813940776841637,0.013730273198927178,171
PDE8A,-0.13972666301404502,0.07525305137210819,0.11227716914896851,0.14372127340167432,171
IER3,-0.13990836038207002,0.07487076548301906,0.13977496566527922,0.06825039739202873,171
UTP3,-0.14008173573323893,0.07450745530925909,-0.2684236136653072,0.00038564164102303114,171
ORC1,-0.14034526626701563,0.0739579579153891,0.20123491086169587,0.00830916074174143,171
KIF7,-0.1403757803288214,0.0738945444545131,0.21424521458545068,0.004895671682845835,171
HMGXB4,-0.14056441271089315,0.07350351082895146,0.11554354497778796,0.1323521978360615,171
OFD1,-0.14062544083450462,0.07337735948217634,0.08764135145401501,0.25434954139594995,171
ZCCHC8,-0.1440943348606921,0.06649024230448687,-0.020666247069775406,0.78847399063351,171
PCF11,-0.14414704096744746,0.06638981615625757,-0.11160757410397174,0.14614097058634823,171
FRS2,-0.14478644926255835,0.06518131925378441,0.0617983426922752,0.42199856094086907,171
PHF2,-0.14525386920930974,0.06430930514263213,0.08003220776167698,0.2980840115196341,171
SSX2IP,-0.14540505251552902,0.06402930946600317,0.17962077857870568,0.01873458108118813,171
NAB1,-0.1454910466897088,0.06387049131815124,0.1485001010992786,0.05257332744639832,171
ZNF652,-0.1455451397992735,0.06377075481480687,0.01672787621371903,0.8280866638253886,171
TBC1D1,-0.14990726363468318,0.05613762562635676,-0.06874749126857699,0.37161412209484185,171
ELP2,-0.15526802949282575,0.04780554846443798,0.1683323543406082,0.027749129065596224,171
ACACB,-0.1555371080378399,0.0474160429808317,-0.10699360824731825,0.16366137896405178,171
PHC2,-0.15665364529936765,0.045827929529079124,-0.01427029439982401,0.8530337069042719,171
GAS2L1,-0.1568034416027776,0.045618282497162745,-0.08922533973250205,0.24583261966872444,171
CRYBG1,-0.1573471467040433,0.04486405610371865,-0.0854189678996529,0.2666386270365679,171
ANKRD11,-0.1579158178558773,0.04408637242861733,0.005440759738378916,0.943695538451631,171
CEP295,-0.15832359668182658,0.043535683284452176,0.03297575597941169,0.6685290719905619,171
MED17,-0.15852066089553862,0.04327162586749764,0.027064615960611466,0.7253000485602867,171
CDCA5,-0.15889781584489798,0.042769992298573006,0.16835515417188945,0.02772771826463071,171
SUN2,-0.1600157401092351,0.041311633906307904,0.025870608557501333,0.736963615316625,171
SETMAR,-0.1606705167393402,0.04047700362172245,0.1318875031649785,0.08551925260118061,171
SH2D4A,-0.16218501250306044,0.038600641403328535,0.04025250213149147,0.6011684505730411,171
EHBP1,-0.1635430015474132,0.036980974277105685,0.24255075065489556,0.0013917008217539989,171
TRIM29,-0.1637148766017749,0.03678012702553089,0.06722830251057353,0.3823007161885416,171
PRPF38A,-0.16677183079358504,0.033358796110396584,0.20869405566402566,0.0061581224984946364,171
HPS5,-0.16817409063383915,0.031882003967347,-0.15226087326956522,0.046803658344585296,171
RBM14,-0.1689230721508888,0.031116220536231518,0.18134385805548303,0.017610814654054594,171
SF3B2,-0.1692850798841295,0.030751733371410583,0.028313790477955562,0.7131648664498561,171
OCIAD1,-0.17097110023869028,0.02910164282185979,-0.16583647231198828,0.030179986477268998,171
CREBZF,-0.17133923104477872,0.02875157488445251,-0.00856313663279046,0.9114908485474351,171
PITPNC1,-0.1729814423710506,0.027233365854217786,-0.20994204642889422,0.005851381619580129,171
RPL18A,-0.17371932786562547,0.02657383625554327,0.13358901144133942,0.08152484625145792,171
LRP4,-0.17381364405666133,0.026490528831221383,0.07380905381301507,0.33735287246702067,171
CBX8,-0.17426580697250985,0.0260942406342853,0.11653353765184236,0.129046429961836,171
RNF34,-0.17571383790547254,0.024859125940870173,-0.20056051585221882,0.008533143452854997,171
ARFGAP3,-0.17676934704338887,0.023990731237677206,-0.02432741997709655,0.7521271933582985,171
UBE2O,-0.17788727130772594,0.023099530901235128,0.05062882534670155,0.5107799193278787,171
PRRG4,-0.1800939927774038,0.02142368142361268,0.006548351542199768,0.9322584923027045,171
MARK1,-0.18419813409027416,0.01858446517345052,-0.0987532692258255,0.19877889514486902,171
COBLL1,-0.18683205242523218,0.016939369592744016,-0.13151662677698553,0.08641038893891359,171
CNOT2,-0.18875998633023042,0.015816890782692414,0.0053039607506914005,0.9451089776568197,171
SOWAHA,-0.19010481724852452,0.015072795928613145,0.07209310976685358,0.34873537944209837,171
PITPNB,-0.19227881245755454,0.01393445431991857,-0.046432456399831006,0.5464720514651458,171
POLDIP3,-0.19308050008135955,0.01353406240619299,0.09828047272451954,0.2009477854475167,171
SNX1,-0.19366442826409644,0.013248800860613544,-0.07604943723417816,0.3228521183093406,171
FHOD3,-0.19378093650008196,0.01319251846183884,0.09399770441700424,0.2213775226016698,171
LNX1,-0.20075201261988132,0.010183991730249439,0.02767659519320055,0.7193461749457188,171
DENND2B,-0.20143719200770085,0.009923819944048258,-0.15235207259469025,0.046670580370116524,171
THOC5,-0.20170349654709627,0.009824294457421943,0.0568819790733651,0.45992444554812495,171
SNX33,-0.20266885050240477,0.009470861154499055,-0.12195869750566043,0.11204750026849887,171
KIF23,-0.20342338003069185,0.009202484752625481,0.21391761700967263,0.004963171465983306,171
CTPS1,-0.20697133321701233,0.008028618230297298,0.18238185037434007,0.016962505016604616,171
HIRIP3,-0.2130103434489277,0.006333270206573071,0.09100612655467989,0.23649657283320052,171
SNRPA1,-0.21691198235163273,0.005415391567884257,0.10984598713971495,0.1526542567232146,171
CARD14,-0.22089491394307403,0.004602940253321859,0.04705408003225578,0.5411085607166186,171
PRKAB1,-0.23594859590997866,0.0024282927486812653,-0.009999526003509375,0.8967207629231048,171
SHROOM2,-0.2541682648136167,0.0010604943281253363,-0.054445997099631264,0.47939462035218267,171
P4HB,-0.26038342440231965,0.0007883145535232548,0.04088729743400635,0.595438673001745,171
HDGFL3,-0.2701923082700517,0.00048638676174989667,0.196541745591118,0.009982187507065015,171
MCTP2,-0.2788693978453531,0.000312458398543842,-0.08704135589398206,0.2576281646184952,171
EIF4ENIF1,-0.28300960123126656,0.00025168075906262396,0.07851301900367351,0.3073789866300061,171
CANT1,-0.2882760508983733,0.00019021090954147052,0.1334306126134907,0.08189024663382698,171
FAM169A,-0.2890472244603726,0.0001824848430197508,-0.1369621864798447,0.07405003014067302,171
ST13,-0.29109444060697504,0.00016336911544029956,0.11525554710897215,0.13332598026717452,171
